Scenario;Object Type;Object Name;Data Source;Category;Data Item;Statistic Type;Average;Minimum;Maximum;Half Width;Standard Deviation
Scenario1;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];Content;NumberOnLink;Average;0,160623023746671;0,160623023746671;0,160623023746671;2,09277040141842E-17;2,92569455714725E-17
Scenario1;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,815000543323491;0,815000543323491;0,815000543323491;0;0
Scenario1;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,815000543323663;0,815000543323663;0,815000543323663;0;0
Scenario1;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,815000543323237;0,815000543323237;0,815000543323237;0;0
Scenario1;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];Throughput;NumberEntered;Total;1419;1419;1419;0;0
Scenario1;Bridgepath;bridge_N1_LRP089A_LRP089B;[Travelers];Throughput;NumberExited;Total;1419;1419;1419;0;0
Scenario1;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];Content;NumberOnLink;Average;0,163434454226769;0,163434454226769;0,163434454226769;2,09277040141842E-17;2,92569455714725E-17
Scenario1;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,829850543323507;0,829850543323507;0,829850543323507;1,56957780106382E-16;2,19427091786044E-16
Scenario1;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,829850543323687;0,829850543323687;0,829850543323687;0;0
Scenario1;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,829850543323261;0,829850543323261;0,829850543323261;0;0
Scenario1;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];Throughput;NumberEntered;Total;1418;1418;1418;0;0
Scenario1;Bridgepath;bridge_N1_LRP093A_LRP093B;[Travelers];Throughput;NumberExited;Total;1418;1418;1418;0;0
Scenario1;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];Content;NumberOnLink;Average;0,16089241595689;0,16089241595689;0,16089241595689;0;0
Scenario1;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,817325543323548;0,817325543323548;0,817325543323548;7,84788900531908E-17;1,09713545893022E-16
Scenario1;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,817325543323761;0,817325543323761;0,817325543323761;0;0
Scenario1;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,817325543323335;0,817325543323335;0,817325543323335;0;0
Scenario1;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];Throughput;NumberEntered;Total;1418;1418;1418;0;0
Scenario1;Bridgepath;bridge_N1_LRP095A_LRP095B;[Travelers];Throughput;NumberExited;Total;1417;1417;1417;0;0
Scenario1;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];Content;NumberOnLink;Average;0,161147551298126;0,161147551298127;0,161147551298127;2,09277040141842E-17;2,92569455714725E-17
Scenario1;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,818875543323708;0,818875543323708;0,818875543323708;7,84788900531908E-17;1,09713545893022E-16
Scenario1;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,818875543324111;0,818875543324111;0,818875543324111;0;0
Scenario1;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,818875543323259;0,818875543323259;0,818875543323259;0;0
Scenario1;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];Throughput;NumberEntered;Total;1417;1417;1417;0;0
Scenario1;Bridgepath;bridge_N1_LRP099A_LRP099B;[Travelers];Throughput;NumberExited;Total;1416;1416;1416;0;0
Scenario1;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];Content;NumberOnLink;Average;0,161657648520326;0,161657648520326;0,161657648520326;2,09277040141842E-17;2,92569455714725E-17
Scenario1;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,821988043323691;0,821988043323691;0,821988043323691;7,84788900531908E-17;1,09713545893022E-16
Scenario1;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,821988043323927;0,821988043323927;0,821988043323927;0;0
Scenario1;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,821988043323394;0,821988043323394;0,821988043323394;0;0
Scenario1;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];Throughput;NumberEntered;Total;1416;1416;1416;0;0
Scenario1;Bridgepath;bridge_N1_LRP102A_LRP102B;[Travelers];Throughput;NumberExited;Total;1416;1416;1416;0;0
Scenario1;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];Content;NumberOnLink;Average;0,159882823792084;0,159882823792084;0,159882823792084;2,09277040141842E-17;2,92569455714725E-17
Scenario1;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,81353804332368;0,81353804332368;0,81353804332368;0;0
Scenario1;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,813538043323945;0,813538043323945;0,813538043323945;0;0
Scenario1;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,813538043323305;0,813538043323305;0,813538043323305;0;0
Scenario1;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];Throughput;NumberEntered;Total;1415;1415;1415;0;0
Scenario1;Bridgepath;bridge_N1_LRP105A_LRP105B;[Travelers];Throughput;NumberExited;Total;1415;1415;1415;0;0
Scenario1;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];Content;NumberOnLink;Average;0,164490530313824;0,164490530313824;0,164490530313824;0;0
Scenario1;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,837575543323574;0,837575543323574;0,837575543323574;1,56957780106382E-16;2,19427091786044E-16
Scenario1;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,837575543323794;0,837575543323794;0,837575543323794;0;0
Scenario1;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,837575543323368;0,837575543323368;0,837575543323368;0;0
Scenario1;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];Throughput;NumberEntered;Total;1414;1414;1414;0;0
Scenario1;Bridgepath;bridge_N1_LRP108A_LRP108B;[Travelers];Throughput;NumberExited;Total;1414;1414;1414;0;0
Scenario1;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];Content;NumberOnLink;Average;0,156738078924924;0,156738078924924;0,156738078924924;0;0
Scenario1;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,798100543323519;0,798100543323519;0,798100543323519;0;0
Scenario1;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,798100543323699;0,798100543323699;0,798100543323699;0;0
Scenario1;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,798100543323272;0,798100543323272;0,798100543323272;0;0
Scenario1;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];Throughput;NumberEntered;Total;1414;1414;1414;0;0
Scenario1;Bridgepath;bridge_N1_LRP110A_LRP110B;[Travelers];Throughput;NumberExited;Total;1414;1414;1414;0;0
Scenario1;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];Content;NumberOnLink;Average;0,159751972946742;0,159751972946742;0,159751972946742;0;0
Scenario1;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,81352554332371;0,813525543323709;0,813525543323709;1,56957780106382E-16;2,19427091786044E-16
Scenario1;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,813525543323976;0,813525543323976;0,813525543323976;0;0
Scenario1;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,813525543323337;0,813525543323337;0,813525543323337;0;0
Scenario1;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];Throughput;NumberEntered;Total;1414;1414;1414;0;0
Scenario1;Bridgepath;bridge_N1_LRP111A_LRP111B;[Travelers];Throughput;NumberExited;Total;1413;1413;1413;0;0
Scenario1;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];Content;NumberOnLink;Average;0,15706879412728;0,15706879412728;0,15706879412728;0;0
Scenario1;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,800350543323719;0,800350543323719;0,800350543323719;7,84788900531908E-17;1,09713545893022E-16
Scenario1;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,800350543323987;0,800350543323987;0,800350543323987;0;0
Scenario1;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,800350543323347;0,800350543323347;0,800350543323347;0;0
Scenario1;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];Throughput;NumberEntered;Total;1413;1413;1413;0;0
Scenario1;Bridgepath;bridge_N1_LRP113A_LRP113B;[Travelers];Throughput;NumberExited;Total;1413;1413;1413;0;0
Scenario1;Bridgepath;bridge_N1_LRP119B_LRP119C;[Travelers];Content;NumberOnLink;Average;0,158841526615219;0,158841526615219;0,158841526615219;0;0
Scenario1;Bridgepath;bridge_N1_LRP119B_LRP119C;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP119B_LRP119C;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP119B_LRP119C;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,809988043323488;0,809988043323487;0,809988043323487;7,84788900531908E-17;1,09713545893022E-16
Scenario1;Bridgepath;bridge_N1_LRP119B_LRP119C;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,809988043323955;0,809988043323955;0,809988043323955;0;0
Scenario1;Bridgepath;bridge_N1_LRP119B_LRP119C;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,809988043323315;0,809988043323315;0,809988043323315;0;0
Scenario1;Bridgepath;bridge_N1_LRP119B_LRP119C;[Travelers];Throughput;NumberEntered;Total;1412;1412;1412;0;0
Scenario1;Bridgepath;bridge_N1_LRP119B_LRP119C;[Travelers];Throughput;NumberExited;Total;1411;1411;1411;0;0
Scenario1;Bridgepath;bridge_N1_LRP126A_LRP126B;[Travelers];Content;NumberOnLink;Average;0,156005835567565;0,156005835567565;0,156005835567565;0;0
Scenario1;Bridgepath;bridge_N1_LRP126A_LRP126B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP126A_LRP126B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP126A_LRP126B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,796625543323738;0,796625543323738;0,796625543323738;7,84788900531908E-17;1,09713545893022E-16
Scenario1;Bridgepath;bridge_N1_LRP126A_LRP126B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,796625543324012;0,796625543324012;0,796625543324012;0;0
Scenario1;Bridgepath;bridge_N1_LRP126A_LRP126B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,796625543323373;0,796625543323373;0,796625543323373;0;0
Scenario1;Bridgepath;bridge_N1_LRP126A_LRP126B;[Travelers];Throughput;NumberEntered;Total;1410;1410;1410;0;0
Scenario1;Bridgepath;bridge_N1_LRP126A_LRP126B;[Travelers];Throughput;NumberExited;Total;1410;1410;1410;0;0
Scenario1;Bridgepath;bridge_N1_LRP128A_LRP128B;[Travelers];Content;NumberOnLink;Average;0,155792453547605;0,155792453547605;0,155792453547605;2,09277040141842E-17;2,92569455714725E-17
Scenario1;Bridgepath;bridge_N1_LRP128A_LRP128B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP128A_LRP128B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP128A_LRP128B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,796100543323463;0,796100543323463;0,796100543323463;0;0
Scenario1;Bridgepath;bridge_N1_LRP128A_LRP128B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,796100543323632;0,796100543323632;0,796100543323632;0;0
Scenario1;Bridgepath;bridge_N1_LRP128A_LRP128B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,796100543323206;0,796100543323206;0,796100543323206;0;0
Scenario1;Bridgepath;bridge_N1_LRP128A_LRP128B;[Travelers];Throughput;NumberEntered;Total;1409;1409;1409;0;0
Scenario1;Bridgepath;bridge_N1_LRP128A_LRP128B;[Travelers];Throughput;NumberExited;Total;1409;1409;1409;0;0
Scenario1;Bridgepath;bridge_N1_LRP139B_LRP139C;[Travelers];Content;NumberOnLink;Average;0,156970986382791;0,156970986382791;0,156970986382791;0;0
Scenario1;Bridgepath;bridge_N1_LRP139B_LRP139C;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP139B_LRP139C;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP139B_LRP139C;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,803263043323453;0,803263043323452;0,803263043323452;1,56957780106382E-16;2,19427091786044E-16
Scenario1;Bridgepath;bridge_N1_LRP139B_LRP139C;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,803263043323454;0,803263043323454;0,803263043323454;0;0
Scenario1;Bridgepath;bridge_N1_LRP139B_LRP139C;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,803263043323401;0,803263043323401;0,803263043323401;0;0
Scenario1;Bridgepath;bridge_N1_LRP139B_LRP139C;[Travelers];Throughput;NumberEntered;Total;1407;1407;1407;0;0
Scenario1;Bridgepath;bridge_N1_LRP139B_LRP139C;[Travelers];Throughput;NumberExited;Total;1407;1407;1407;0;0
Scenario1;Bridgepath;bridge_N1_LRP151A_LRP151B;[Travelers];Content;NumberOnLink;Average;0,158578980948113;0,158578980948113;0,158578980948113;0;0
Scenario1;Bridgepath;bridge_N1_LRP151A_LRP151B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP151A_LRP151B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP151A_LRP151B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,813225543323656;0,813225543323657;0,813225543323657;1,56957780106382E-16;2,19427091786044E-16
Scenario1;Bridgepath;bridge_N1_LRP151A_LRP151B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,813225543323881;0,813225543323881;0,813225543323881;0;0
Scenario1;Bridgepath;bridge_N1_LRP151A_LRP151B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,813225543323401;0,813225543323401;0,813225543323401;0;0
Scenario1;Bridgepath;bridge_N1_LRP151A_LRP151B;[Travelers];Throughput;NumberEntered;Total;1404;1404;1404;0;0
Scenario1;Bridgepath;bridge_N1_LRP151A_LRP151B;[Travelers];Throughput;NumberExited;Total;1404;1404;1404;0;0
Scenario1;Bridgepath;bridge_N1_LRP156A_LRP156B;[Travelers];Content;NumberOnLink;Average;0,178738230797179;0,178738230797179;0,178738230797179;0;0
Scenario1;Bridgepath;bridge_N1_LRP156A_LRP156B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP156A_LRP156B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP156A_LRP156B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,917725543323502;0,917725543323502;0,917725543323502;1,56957780106382E-16;2,19427091786044E-16
Scenario1;Bridgepath;bridge_N1_LRP156A_LRP156B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,91772554332394;0,91772554332394;0,91772554332394;0;0
Scenario1;Bridgepath;bridge_N1_LRP156A_LRP156B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,917725543323407;0,917725543323407;0,917725543323407;0;0
Scenario1;Bridgepath;bridge_N1_LRP156A_LRP156B;[Travelers];Throughput;NumberEntered;Total;1403;1403;1403;0;0
Scenario1;Bridgepath;bridge_N1_LRP156A_LRP156B;[Travelers];Throughput;NumberExited;Total;1402;1402;1402;0;0
Scenario1;Bridgepath;bridge_N1_LRP163A_LRP163B;[Travelers];Content;NumberOnLink;Average;0,202327855721737;0,202327855721737;0,202327855721737;2,09277040141842E-17;2,92569455714725E-17
Scenario1;Bridgepath;bridge_N1_LRP163A_LRP163B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP163A_LRP163B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP163A_LRP163B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);1,0398005433237;1,0398005433237;1,0398005433237;1,56957780106382E-16;2,19427091786044E-16
Scenario1;Bridgepath;bridge_N1_LRP163A_LRP163B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);1,03980054332396;1,03980054332396;1,03980054332396;0;0
Scenario1;Bridgepath;bridge_N1_LRP163A_LRP163B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);1,03980054332332;1,03980054332332;1,03980054332332;0;0
Scenario1;Bridgepath;bridge_N1_LRP163A_LRP163B;[Travelers];Throughput;NumberEntered;Total;1401;1401;1401;0;0
Scenario1;Bridgepath;bridge_N1_LRP163A_LRP163B;[Travelers];Throughput;NumberExited;Total;1401;1401;1401;0;0
Scenario1;Bridgepath;bridge_N1_LRP168A_LRP168B;[Travelers];Content;NumberOnLink;Average;0,207661911201801;0,207661911201801;0,207661911201801;2,09277040141842E-17;2,92569455714725E-17
Scenario1;Bridgepath;bridge_N1_LRP168A_LRP168B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP168A_LRP168B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP168A_LRP168B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);1,06797554332355;1,06797554332355;1,06797554332355;1,56957780106382E-16;2,19427091786044E-16
Scenario1;Bridgepath;bridge_N1_LRP168A_LRP168B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);1,0679755433236;1,0679755433236;1,0679755433236;0;0
Scenario1;Bridgepath;bridge_N1_LRP168A_LRP168B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);1,06797554332339;1,06797554332339;1,06797554332339;0;0
Scenario1;Bridgepath;bridge_N1_LRP168A_LRP168B;[Travelers];Throughput;NumberEntered;Total;1400;1400;1400;0;0
Scenario1;Bridgepath;bridge_N1_LRP168A_LRP168B;[Travelers];Throughput;NumberExited;Total;1400;1400;1400;0;0
Scenario1;Bridgepath;bridge_N1_LRP176A_LRP176B;[Travelers];Content;NumberOnLink;Average;0,154678126328693;0,154678126328693;0,154678126328693;2,09277040141842E-17;2,92569455714725E-17
Scenario1;Bridgepath;bridge_N1_LRP176A_LRP176B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP176A_LRP176B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP176A_LRP176B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,796625543323741;0,796625543323741;0,796625543323741;0;0
Scenario1;Bridgepath;bridge_N1_LRP176A_LRP176B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,796625543324012;0,796625543324012;0,796625543324012;0;0
Scenario1;Bridgepath;bridge_N1_LRP176A_LRP176B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,796625543323373;0,796625543323373;0,796625543323373;0;0
Scenario1;Bridgepath;bridge_N1_LRP176A_LRP176B;[Travelers];Throughput;NumberEntered;Total;1398;1398;1398;0;0
Scenario1;Bridgepath;bridge_N1_LRP176A_LRP176B;[Travelers];Throughput;NumberExited;Total;1398;1398;1398;0;0
Scenario1;Bridgepath;bridge_N1_LRP187A_LRP187B;[Travelers];Content;NumberOnLink;Average;0,156637292768973;0,156637292768972;0,156637292768972;2,09277040141842E-17;2,92569455714725E-17
Scenario1;Bridgepath;bridge_N1_LRP187A_LRP187B;[Travelers];Content;NumberOnLink;Maximum;1;1;1;0;0
Scenario1;Bridgepath;bridge_N1_LRP187A_LRP187B;[Travelers];Content;NumberOnLink;Minimum;0;0;0;0;0
Scenario1;Bridgepath;bridge_N1_LRP187A_LRP187B;[Travelers];FlowTime;TimeOnLink;Average (Minutes);0,808450543323729;0,808450543323729;0,808450543323729;7,84788900531908E-17;1,09713545893022E-16
Scenario1;Bridgepath;bridge_N1_LRP187A_LRP187B;[Travelers];FlowTime;TimeOnLink;Maximum (Minutes);0,808450543324;0,808450543324;0,808450543324;0;0
Scenario1;Bridgepath;bridge_N1_LRP187A_LRP187B;[Travelers];FlowTime;TimeOnLink;Minimum (Minutes);0,80845054332336;0,80845054332336;0,80845054332336;0;0
Scenario1;Bridgepath;bridge_N1_LRP187A_LRP187B;[Travelers];Throughput;NumberEntered;Total;1395;1395;1395;0;0
Scenario1;Bridgepath;bridge_N1_LRP187A_LRP187B;[Travelers];Throughput;NumberExited;Total;1395;1395;1395;0;0
