"PathName";"NumberVehicles";"SimulationTime";"AverageTruckWaitingTime";"AverageBusWaitingTime";"AveragePassengerVehicleWaitingTime";"TruckAverageNumberWaiting";"BusAverageNumberWaiting";"PassengerVehicleAverageNumberWaiting"
"bridge_N1_LRP030C_LRP030D";1;7.0;0.000145422535189787;0.000115715376614975;7.39336980535803e-05;0.0214269273971978;0.0153105052844521;0.0113076645777879
"N1_LRP030D_LRP031B";1;7.0;0.000145422535189787;0.000115715376614975;7.39336980535805e-05;0.311030558349583;0.227694731474932;0.177529866958743
"bridge_N1_LRP031B_LRP031C";0;7.0;0.000145422535189787;0.000115715376614975;7.39336980535805e-05;0.0224077309686307;0.0159149342905137;0.0118706110063622
"N1_LRP031C_LRP033A";1;7.0;0.000145422535189787;0.000115715376614972;7.3933698053576e-05;0.725477909540059;0.529854673700258;0.415407932434934
"bridge_N1_LRP033A_LRP033B";1;7.0;0.000145422535189787;0.000115715376614972;7.39336980535764e-05;0.042335647635295;0.0302903380462333;0.0231140841133304
"N1_LRP033B_LRP035A";1;7.0;0.000145422535189788;0.00011571537661497;7.39336980535769e-05;0.872809695254346;0.634718195189094;0.491886244209821
"bridge_N1_LRP035A_LRP035B";0;7.0;0.000145422535189788;0.00011571537661497;7.39336980535769e-05;0.0203606178733931;0.0142966773319499;0.0104751120926327
"N1_LRP035B_LRP038D";3;7.0;0.000145422535189788;0.0361260156111569;0.0345383237113868;1.92148245323073;1.39547336834626;1.08443218936741
"bridge_N1_LRP038D_LRP038E";0;7.0;0.000145422535189788;0.000115715376614962;7.39336980535736e-05;0.016511270958576;0.00633994241426727;0.00478748852784207
"N1_LRP038E_LRP042A";4;7.0;0.020368608404027;0.0266705278831926;0.0171758309365598;1.76205707769951;0.710229129977224;0.561798437979695
"bridge_N1_LRP042A_LRP042B";0;7.0;0.000145422535189788;0.000115715376614961;7.39336980535715e-05;0.00856081488896616;0.00288513850396742;0.00244509732221026
"N1_LRP042B_LRP048A";1;7.0;0.000145422535189788;0.000115715376614961;7.39336980535771e-05;1.92071024106208;0.688804245646825;0.640509383036496
"bridge_N1_LRP048A_LRP048B";0;7.0;0.000145422535189788;0.000115715376614961;7.39336980535771e-05;0.0105719747648918;0.00363763850396753;0.00314509732221024
"N1_LRP048B_LRP050A";1;7.0;0.000145422535189788;0.000115715376614961;7.39336980535798e-05;0.756371015709962;0.275324692075396;0.255877240179353
"bridge_N1_LRP050A_LRP050B";0;7.0;0.000145422535189788;0.000115715376614961;7.39336980535798e-05;0.007873789402722;0.00268677540872951;0.00226057351268641
"N1_LRP050B_LRP056A";1;7.0;0.000145422535189788;0.000115715376614963;7.39336980535798e-05;1.8787633366549;0.688379364694443;0.640114144941258
"bridge_N1_LRP056A_LRP056B";0;7.0;0.000145422535189788;0.000115715376614963;7.39336980535798e-05;0.0164532230881738;0.00586442421825443;0.00521652589364001
"N1_LRP056B_LRP072A";9;7.0;0.000145422535189788;0.00011571537661497;7.39336980535754e-05;4.99559071909773;1.91147685434683;1.75945918541901
"bridge_N1_LRP072A_LRP072B";0;7.0;0.000145422535189787;0.000115715376614967;7.3933698053585e-05;0.0108292002008679;0.00531903949529392;0.00585229396708497
"N1_LRP072B_LRP089A";8;7.0;0.000145422535189788;0.00011571537661495;7.3933698053576e-05;5.28622174771974;2.7085222636327;3.17847642443027
"bridge_N1_LRP089A_LRP089B";0;7.0;0.000145422535189788;0.00011571537661495;7.3933698053576e-05;0.00998357184742225;0.00489832914959235;0.00540096172001993
"N1_LRP089B_LRP093A";0;7.0;0.000145422535189788;0.0240308692262732;0.0245630985263194;1.05935830493021;0.544472543920718;0.643030899636898
"bridge_N1_LRP093A_LRP093B";0;7.0;0.000145422535189788;0.000115715376614953;7.39336980535762e-05;0.0137667861331418;0.00447903622259206;0.00497485218832235
"N1_LRP093B_LRP095A";0;7.0;0.000145422535189788;0.000115715376614953;7.39336980535643e-05;0.787274881371234;0.264724750508305;0.308594852188321
"bridge_N1_LRP095A_LRP095B";0;7.0;0.000145422535189788;0.000115715376614953;7.39336980535643e-05;0.0105758932759945;0.00340546479401918;0.00372235218832086
"N1_LRP095B_LRP099A";2;7.0;0.000145422535189788;0.000115715376614953;7.39336980535651e-05;1.14502466847877;0.386970464794019;0.442402548261356
"bridge_N1_LRP099A_LRP099B";0;7.0;0.000145422535189788;0.000115715376614953;7.39336980535651e-05;0.0108682436281143;0.00353832193687761;0.00378503427907638
"N1_LRP099B_LRP102A";5;7.0;0.000145422535189788;0.000115715376614954;7.39336980535612e-05;1.14316277417016;0.390615847735446;0.436663856271339
"bridge_N1_LRP102A_LRP102B";1;7.0;0.000145422535189788;0.000115715376614954;7.39336980535612e-05;0.0113758038457945;0.00369941021640782;0.00388941631772694
"N1_LRP102B_LRP105A";0;7.0;0.000145422535189788;0.000115715376614954;7.39336980535612e-05;0.764726038732081;0.259709826883076;0.289158166317728
"bridge_N1_LRP105A_LRP105B";0;7.0;0.000145422535189788;0.000115715376614954;7.39336980535612e-05;0.0092516934939839;0.00299524354974172;0.0031047734605844
"N1_LRP105B_LRP108A";2;7.0;0.000145422535189788;0.000115715376614948;7.39336980535612e-05;0.920735608533365;0.306879961610356;0.351255219889155
"bridge_N1_LRP108A_LRP108B";0;7.0;0.000145422535189788;0.000115715376614948;7.39336980535612e-05;0.0149995497984827;0.0048555580197497;0.00533682703201366
"N1_LRP108B_LRP110A";1;7.0;0.000145422535189788;0.000115715376614948;7.39336980535641e-05;0.476329168809494;0.159328891353083;0.182526827032013
"bridge_N1_LRP110A_LRP110B";0;7.0;0.000145422535189788;0.000115715376614948;7.39336980535641e-05;0.00535969776964595;0.00165996278165461;0.00167129131772776
"N1_LRP110B_LRP111A";1;7.0;0.000145422535189788;0.000115715376614948;7.3933698053565e-05;0.349204578722026;0.117409724686416;0.13193344365867
"bridge_N1_LRP111A_LRP111B";0;7.0;0.000145422535189788;0.000115715376614948;7.3933698053565e-05;0.00906904300773671;0.00290865325784332;0.0030240329322904
"N1_LRP111B_LRP113A";1;7.0;0.000145422535189788;0.000115715376614942;7.39336980535679e-05;0.662554072769644;0.221546810510001;0.248889687694196
"bridge_N1_LRP113A_LRP113B";0;7.0;0.000145422535189788;0.000115715376614942;7.39336980535679e-05;0.00590076919821274;0.0017879260611842;0.00183200912276647
"N1_LRP113B_LRP119B";3;7.0;0.000145422535189788;0.000115715376614936;7.39336980535719e-05;1.70950811903917;0.561822363297651;0.633215364195038
"bridge_N1_LRP119B_LRP119C";0;7.0;0.000145422535189788;0.000115715376614936;7.39336980535719e-05;0.0081369885979498;0.00246803219785902;0.00263281621352128
"N1_LRP119C_LRP126A";6;7.0;0.0429938726411774;0.0455409424331345;0.0525561939859958;2.03469276488162;0.664815498741947;0.760939578861149
"bridge_N1_LRP126A_LRP126B";0;7.0;0.000145422535189788;0.000115715376614932;7.39336980535589e-05;0.00332014545586503;0.000996831659837787;0.000904859531699958
"N1_LRP126B_LRP128A";3;7.0;0.000145422535189788;0.000115715376614933;7.39336980535589e-05;0.40561465049922;0.131461022153086;0.142450692865033
"bridge_N1_LRP128A_LRP128B";0;7.0;0.000145422535189788;0.000115715376614933;7.39336980535589e-05;0.00313978663628776;0.000925271129845307;0.000876109531700285
"N1_LRP128B_LRP139B";5;7.0;0.000145422535189788;0.000115715376614922;7.3933698053551e-05;1.99563484390549;0.652762771129845;0.669635426573247
"bridge_N1_LRP139B_LRP139C";0;7.0;0.000145422535189788;0.000115715376614922;7.3933698053551e-05;0.00405219483548946;0.00128339612984441;0.00115805109416036
"N1_LRP139C_LRP151A";3;7.0;0.000145422535189788;0.000115715376614922;7.3933698053551e-05;2.04484812152657;0.672098994340609;0.699986801094161
"bridge_N1_LRP151A_LRP151B";0;7.0;0.000145422535189787;0.000115715376614943;7.39336980535636e-05;0.011491090291353;0.00466588867340237;0.00299689007514747
"N1_LRP151B_LRP156A";5;7.0;0.019736173091155;0.0343052600789265;0.0327131901873539;2.14220287594628;0.923942757762993;0.622358902636259
"bridge_N1_LRP156A_LRP156B";0;7.0;0.000145422535189788;0.000115715376614931;7.39336980535555e-05;0.0354782130278464;0.0130121106697116;0.008519551354675
"N1_LRP156B_LRP163A";3;7.0;0.000145422535189788;0.000115715376614931;7.3933698053547e-05;1.97515349899998;0.73524990146246;0.493284908497533
"bridge_N1_LRP163A_LRP163B";0;7.0;0.000145422535189787;0.000115715376614941;7.39336980535668e-05;0.0779392706233647;0.0305906326363054;0.0247331925603072
"N1_LRP163B_LRP168A";3;7.0;0.000145422535189787;0.000115715376614941;7.39336980535611e-05;1.6806845220478;0.65604242019983;0.545904621131735
"bridge_N1_LRP168A_LRP168B";0;7.0;0.000145422535189787;0.000115715376614943;7.39336980535528e-05;0.0855619781183316;0.033877715969637;0.0383831362510935
"N1_LRP168B_LRP176A";3;7.0;0.000145422535189788;0.000115715376614945;7.3933698053552e-05;2.76310551584473;1.10357542430297;1.24480004122828
"bridge_N1_LRP176A_LRP176B";0;7.0;0.000145422535189788;0.000115715376614945;7.3933698053552e-05;0.00604563799426218;0.00222021596963852;0.00212445281355694
"N1_LRP176B_LRP187A";5;7.0;0.000145422535189788;0.000115715376614948;7.39336980535477e-05;4.17430462951872;1.68951828764813;1.84979681733123
"bridge_N1_LRP187A_LRP187B";0;7.0;0.000145422535189788;0.000115715376614948;7.39336980535477e-05;0.00924739143156107;0.00352633401107446;0.00357731347573938
"N1_LRP187B_LRP204C";13;7.0;0.000145422535189788;0.000115715376614942;7.39336980535432e-05;5.59567263260809;2.27813768794174;2.52289303818617
"bridge_N1_LRP204C_LRP204D";0;7.0;0.000145422535189787;0.000115715376614955;7.39336980535561e-05;0.0918965304321168;0.0319596386734036;0.0385327403956566
"N1_LRP204D_LRP209A";8;7.0;0.000145422535189787;0.000115715376614955;7.39336980535534e-05;2.01047293113876;0.716870055340069;0.863481626539873
"bridge_N1_LRP209A_LRP209B";0;7.0;0.000145422535189787;0.000115715376614955;7.39336980535534e-05;0.0128845611162422;0.00445963867340467;0.0048825093390711
"N1_LRP209B_LRP210A";0;7.0;0.000145422535189788;0.000115715376614955;7.39336980535534e-05;0.557230573020999;0.20273136486388;0.23920364029145
"bridge_N1_LRP210A_LRP210B";0;7.0;0.000145422535189788;0.000115715376614955;7.39336980535534e-05;0.0117340849257623;0.00404059105435621;0.00438727124383134
"N1_LRP210B_LRP211B";1;7.0;0.000145422535189788;0.000115715376614953;7.39336980535551e-05;0.46258835831908;0.169174817244833;0.199545902196213
"bridge_N1_LRP211B_LRP211C";0;7.0;0.000145422535189788;0.000115715376614953;7.39336980535551e-05;0.0101161971826424;0.00347585891149943;0.0037198605295467
"N1_LRP211C_LRP213A";3;7.0;0.000145422535189788;0.000115715376614953;7.39336980535559e-05;0.704771748279325;0.260391335101975;0.307347241481927
"bridge_N1_LRP213A_LRP213B";0;7.0;0.000145422535189788;0.000115715376614953;7.39336980535559e-05;0.0114276232389799;0.00404222795911593;0.00438920576763759
"N1_LRP213B_LRP216A";0;7.0;0.000145422535189788;0.000115715376614954;7.39336980535547e-05;1.64314512323899;0.614548775578167;0.72589694386288
"bridge_N1_LRP216A_LRP216B";0;7.0;0.000145422535189788;0.000115715376614954;7.39336980535547e-05;0.0106051232389834;0.00373448986387855;0.00402551529144858
"N1_LRP216B_LRP217A";0;7.0;0.000145422535189788;0.000115715376614954;7.39336980535547e-05;0.145070748238988;0.0540447577210231;0.0634831045771651
"bridge_N1_LRP217A_LRP217B";0;7.0;0.000145422535189788;0.000115715376614954;7.39336980535547e-05;0.0233538732389872;0.00850443034007054;0.00966271767240292
"N1_LRP217B_LRP217D";1;7.0;0.000145422535189788;0.000115715376614954;7.39336980535547e-05;0.160690757297102;0.0602846386734023;0.0708575093390671
"bridge_N1_LRP217D_LRP217E";0;7.0;0.000145422535189788;0.000115715376614954;7.39336980535547e-05;0.0215047057339526;0.00786767438768728;0.00891018791049471
"N1_LRP217E_LRP218A";1;7.0;0.000145422535189788;0.000115715376614954;7.39336980535516e-05;0.175712860495868;0.0659597874829282;0.0764810991861252
"bridge_N1_LRP218A_LRP218B";0;7.0;0.000145422535189788;0.000115715376614954;7.39336980535516e-05;0.00774333668634011;0.00268359700673682;0.00274072714410897
"N1_LRP218B_LRP218C";0;7.0;0.000145422535189788;0.000115715376614954;7.39336980535516e-05;0.103047443829197;0.0385858291495939;0.0445178700012517
"bridge_N1_LRP218C_LRP218D";0;7.0;0.000145422535189788;0.000115715376614954;7.39336980535516e-05;0.010676372400628;0.00378850772102277;0.00402644142982403
"N1_LRP218D_LRP219A";0;7.0;0.000145422535189788;0.00011571537661495;7.39336980535516e-05;0.549659705733961;0.20683017438769;0.240293108096491
"bridge_N1_LRP219A_LRP219B";0;7.0;0.000145422535189788;0.00011571537661495;7.39336980535516e-05;0.00954226525776614;0.00336127557816436;0.00352929857267916
"N1_LRP219B_LRP221B";2;7.0;0.000145422535189788;0.000115715376614951;7.39336980535484e-05;0.969913753353002;0.362952083641839;0.42290292867602
"bridge_N1_LRP221B_LRP221C";0;7.0;0.000145422535189788;0.000115715376614951;7.39336980535484e-05;0.0140308962101508;0.00496034004817319;0.00541102828248275
"N1_LRP221C_LRP224A";2;7.0;0.000145422535189788;0.000115715376614951;7.39336980535475e-05;0.979017127195977;0.363878732905315;0.424149153282481
"bridge_N1_LRP224A_LRP224B";0;7.0;0.000145422535189788;0.000115715376614951;7.39336980535475e-05;0.0134401207239069;0.00481087576245922;0.00523665328248324
"N1_LRP224B_LRP226A";3;7.0;0.000145422535189788;0.000115715376614947;7.39336980535469e-05;0.814006408603074;0.306253018619601;0.352268867064213
"bridge_N1_LRP226A_LRP226B";0;7.0;0.000145422535189788;0.000115715376614947;7.39336980535469e-05;0.0164695833328921;0.0060339114767421;0.0065577579922814
"N1_LRP226B_LRP227B";1;7.0;0.000145422535189788;0.000115715376614947;7.39336980535469e-05;0.578176447113081;0.220061947191029;0.252293650849426
"bridge_N1_LRP227B_LRP227C";0;7.0;0.000145422535189788;0.000115715376614947;7.39336980535469e-05;0.0194169932088256;0.00720712576245927;0.00790478180180895
"N1_LRP227C_LRP229A";2;7.0;0.000145422535189788;0.000115715376614947;7.39336980535463e-05;0.672981368208824;0.252879889796247;0.290608170595774
"bridge_N1_LRP229A_LRP229B";0;7.0;0.000145422535189788;0.000115715376614947;7.39336980535463e-05;0.0183175289231122;0.00666038666103815;0.00730163055922994
"N1_LRP229B_LRP231B";6;7.0;0.0420820132058341;0.0240607520005686;0.0224083449861478;0.953303217934093;0.36098710832109;0.410690681093889
"bridge_N1_LRP231B_LRP231C";0;7.0;0.000145422535189788;0.000115715376614935;7.39336980535438e-05;0.000665341633079393;0.000907240446473834;0.000925601667291609
"N1_LRP231C_LRP232C";1;7.0;0.00557260959459171;0.00380333162955295;0.00582952495509056;0.0562063673487704;0.0843883717652296;0.105429971223271
"bridge_N1_LRP232C_LRP232D";0;7.0;0.000145422535189788;0.000115715376614922;7.39336980535392e-05;0.00258956447011406;0.00409402112984442;0.00453562982189748
"N1_LRP232D_LRP234A";0;7.0;0.000145422535189788;0.000115715376614922;7.39336980535392e-05;0.066056647803448;0.106617771129845;0.121705629821898
"bridge_N1_LRP234A_LRP234B";0;7.0;0.000145422535189787;0.000115715376614937;7.39336980535577e-05;0.00254850142514672;0.00340993695976246;0.00432544390708979
"N1_LRP234B_LRP246A";1;7.0;0.000145422535189788;0.000115715376614937;7.3933698053557e-05;0.726340703806101;1.010425175055;1.34304498926335
"bridge_N1_LRP246A_LRP246B";0;7.0;0.000145422535189787;0.000115715376614965;7.39336980535783e-05;0.00297959632781067;0.00449690494176686;0.00636382116329443
"N1_LRP246B_LRP247A";2;7.0;0.0186368729367137;0.0162782409124832;0.0159893757065523;0.215360262689245;0.354443308914681;0.560829340610786
"bridge_N1_LRP247A_LRP247B";0;7.0;0.000145422535189788;0.000115715376614965;7.39336980535768e-05;0.00268376592884837;0.00520626442543329;0.00799332698779959
"N1_LRP247B_LRP248A";0;7.0;0.000145422535189788;0.000115715376614965;7.39336980535786e-05;0.0259225754526582;0.0516838834730531;0.0826021365116106
"bridge_N1_LRP248A_LRP248B";0;7.0;0.000145422535189788;0.000115715376614965;7.39336980535786e-05;0.00277537307170521;0.00538947871114715;0.00828743413065617
"N1_LRP248B_LRP248C";0;7.0;0.000145422535189788;0.000115715376614965;7.39336980535786e-05;0.00498921235741997;0.00981715728257674;0.0153950234163722
"bridge_N1_LRP248C_LRP248D";0;7.0;0.000145422535189788;0.000115715376614965;7.39336980535786e-05;0.00308186116694335;0.00600245490162343;0.00927142222589441
"N1_LRP248D_LRP250A";0;7.0;0.000145422535189788;0.000115715376614965;7.39336980535795e-05;0.104504539738372;0.20884781204448;0.334891600797323
"bridge_N1_LRP250A_LRP250B";0;7.0;0.000145422535189787;0.000115715376614978;7.3933698053579e-05;0.104128078470669;0.16096116877418;0.288475035970042
"N1_LRP250B_LRP265A";14;7.0;0.000145422535189788;0.000115715376614973;7.39336980535746e-05;2.09204778679162;3.2597028373969;5.72761027834522
"bridge_N1_LRP265A_LRP265B";0;7.0;0.000145422535189787;0.000115715376614972;7.39336980535753e-05;0.00875153001325939;0.0152000181217218;0.0220855998389276
"N1_LRP265B_LRP269A";0;7.0;0.000145422535189787;0.000115715376614971;7.39336980535724e-05;0.485522363346594;0.863852101455058;1.29983143317226
"bridge_N1_LRP269A_LRP269B";0;7.0;0.000145422535189787;0.000115715376614972;7.39336980535737e-05;0.00974013204209758;0.0168065191279076;0.0329001928160615
"N1_LRP269B_LRP272A";6;7.0;0.000145422535189787;0.000115715376614968;7.39336980535758e-05;0.506569685613526;0.884132773410233;1.77181360168904
"bridge_N1_LRP272A_LRP272B";0;7.0;0.000145422535189787;0.000115715376614968;7.39336980535758e-05;0.00314048918495456;0.00510275621696246;0.00909169850792753
"N1_LRP272B_LRP276B";0;7.0;0.000145422535189788;0.000115715376614963;7.39336980535724e-05;0.591539328470668;1.03191641693125;2.05118178779364
"bridge_N1_LRP276B_LRP276C";0;7.0;0.000145422535189788;0.000115715376614963;7.39336980535724e-05;0.00311923918495498;0.00506567288362987;0.00901794850792918
"N1_LRP276C_LRP277A";0;7.0;0.000145422535189788;0.00011571537661496;7.39336980535725e-05;0.065179864184953;0.113367547883626;0.224404823507922
"bridge_N1_LRP277A_LRP277B";0;7.0;0.000145422535189788;0.00011571537661496;7.39336980535725e-05;0.00297959632781063;0.00482198240743662;0.0085333056507809
"N1_LRP277B_LRP279A";2;7.0;0.000145422535189788;0.00011571537661496;7.39336980535702e-05;0.367362796224788;0.646743835478595;1.29470169850792
"bridge_N1_LRP279A_LRP279B";0;7.0;0.000145422535189787;0.000115715376614961;7.39336980535723e-05;0.00828602489924111;0.0140822205026783;0.0377600795881898
"N1_LRP279B_LRP279C";0;7.0;0.000145422535189787;0.000115715376614961;7.39336980535715e-05;0.0411430784706677;0.0714210002645793;0.197535555778656
"bridge_N1_LRP279C_LRP279D";0;7.0;0.000145422535189787;0.000115715376614961;7.39336980535715e-05;0.0030190606135267;0.00489085145505904;0.0121481748262845
"N1_LRP279D_LRP286A";8;7.0;0.000145422535189788;0.000115715376614957;7.39336980535724e-05;0.978119328470669;1.70505543577463;4.68283264343114
"bridge_N1_LRP286A_LRP286B";0;7.0;0.000145422535189788;0.000115715376614957;7.39336980535724e-05;0.0334278106135259;0.0573058980679219;0.155501532794893
"N1_LRP286B_LRP287A";0;7.0;0.000145422535189788;0.000115715376614957;7.39336980535724e-05;0.127712542756382;0.2199932790203;0.601043110175838
"bridge_N1_LRP287A_LRP287B";0;7.0;0.000145422535189788;0.000115715376614957;7.39336980535724e-05;0.00252727489924048;0.00398732663935133;0.00948135422346677
"N1_LRP287B_LRP290A";1;7.0;0.000145422535189788;0.000115715376614958;7.39336980535724e-05;0.339908971327812;0.580416464000147;1.60377525303299
"bridge_N1_LRP290A_LRP290B";0;7.0;0.000145422535189788;0.000115715376614958;7.39336980535724e-05;0.00682129275638248;0.0112671053950712;0.0297726935091765
"N1_LRP290B_LRP290C";1;7.0;0.000145422535189788;0.00011571537661496;7.39336980535724e-05;0.0342945070420965;0.05776601822675;0.15959709827108
"bridge_N1_LRP290C_LRP290D";0;7.0;0.000145422535189788;0.00011571537661496;7.39336980535724e-05;0.00535807847066778;0.0086702174841255;0.0228582887472699
"N1_LRP290D_LRP298A";12;7.0;0.000145422535189788;0.000115715376614956;7.39336980535678e-05;1.14336705734612;2.00167926510317;5.5285645631232
"bridge_N1_LRP298A_LRP298B";0;7.0;0.000145422535189788;0.000115715376614956;7.39336980535678e-05;0.0041866763077024;0.00729575319841131;0.0183756680923518
"N1_LRP298B_LRP299A";1;7.0;0.000145422535189788;0.000115715376614956;7.39336980535679e-05;0.100384206069607;0.183316765103172;0.494466583834097
"bridge_N1_LRP299A_LRP299B";0;7.0;0.000145422535189788;0.000115715376614956;7.39336980535679e-05;0.00586804535532208;0.0103723008174603;0.0265963263735858
"N1_LRP299B_LRP308C";11;7.0;0.000145422535189788;0.000115715376614953;7.39336980535684e-05;1.19705994786443;2.20497582699817;5.91234972660539
"bridge_N1_LRP308C_LRP308D";0;7.0;0.000145422535189787;0.000115715376614959;7.39336980535688e-05;0.0187736229876316;0.0240409254043025;0.0414325379657339
"N1_LRP308D_LRP309B";0;7.0;0.000145422535189787;0.000115715376614959;7.39336980535688e-05;0.167625319416202;0.21892922897573;0.388241645108589
"bridge_N1_LRP309B_LRP309C";0;7.0;0.000145422535189787;0.000115715376614959;7.39336980535688e-05;0.00789287894001126;0.00979500278525315;0.0160815260609691
"N1_LRP309C_LRP310A";1;7.0;0.000145422535189787;0.000115715376614959;7.3933698053569e-05;0.191168027749533;0.249753187309059;0.442776111595752
"bridge_N1_LRP310A_LRP310B";0;7.0;0.000145422535189787;0.000115715376614959;7.3933698053569e-05;0.00504350394000876;0.00606437778524944;0.00940099386600235
"N1_LRP310B_LRP313A";0;7.0;0.000145422535189787;0.000115715376614959;7.39336980535675e-05;0.860785587273343;1.12646896111858;1.99436974386601
"bridge_N1_LRP313A_LRP313B";0;7.0;0.000145422535189787;0.000115715376614959;7.39336980535675e-05;0.00789287894001129;0.00979500278525334;0.0160103688660091
"N1_LRP313B_LRP314B";1;7.0;0.000145422535189788;0.00011571537661496;7.39336980535677e-05;0.368623176559057;0.48209137183287;0.851179641672302
"bridge_N1_LRP314B_LRP314C";0;7.0;0.000145422535189788;0.00011571537661496;7.39336980535677e-05;0.00735591465429836;0.00909196707096939;0.0146992116710522
"N1_LRP314C_LRP325A";22;7.0;0.000145422535189788;0.000115715376614961;7.39336980535625e-05;2.94340778839252;3.82990693801459;6.79719382789936
