,road,LRPName,condition,chainage,nrLanes,heavyTruck,mediumTruck,smallTruck,largeBus,mediumBus,microBus,utility,car,autoRickshaw,motorcycle,bicycle,cycleRickshaw,cart,totalMotorized,totalNonMotorized,total
514,N1,LRP419a,A,422.784,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
515,N1,LRP419c,B,423.442,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
516,N1,LRP420a,C,423.67,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
517,N1,LRP420c,A,423.804,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
518,N1,LRP420d,A,424.075,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
519,N1,LRP420e,A,424.271,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
520,N1,LRP420f,C,424.395,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
521,N1,LRP421a,D,424.577,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
522,N1,LRP421c,C,424.783,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
523,N1,LRP421d,B,425.267,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
524,N1,LRP421f,A,425.455,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
525,N1,LRP422a,C,425.715,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
526,N1,LRP422b,A,425.882,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
527,N1,LRP422c,B,426.555,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
528,N1,LRP423a,C,426.881,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
529,N1,LRP423b,B,426.915,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
530,N1,LRP423c,A,427.041,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
531,N1,LRP423d,A,427.154,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
532,N1,LRP423e,B,427.231,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
533,N1,LRP424a,A,427.622,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
534,N1,LRP424b,A,427.804,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
535,N1,LRP424c,C,427.918,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
536,N1,LRP424e,A,427.969,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
537,N1,LRP424g,B,428.095,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
538,N1,LRP425a,A,428.578,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
539,N1,LRP425b,A,428.89,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
540,N1,LRP425c,B,429.081,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
541,N1,LRP425e,A,429.491,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
542,N1,LRP426a,A,429.615,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
543,N1,LRP426b,A,429.719,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
544,N1,LRP426c,A,429.912,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
545,N1,LRP426d,A,430.072,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
546,N1,LRP426e,A,430.287,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
547,N1,LRP427a,C,430.582,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
548,N1,LRP427b,A,430.978,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
549,N1,LRP427d,A,431.167,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
550,N1,LRP427e,A,431.398,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
551,N1,LRP428a,A,431.877,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
552,N1,LRP428b,A,431.946,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
553,N1,LRP428c,A,432.19,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
554,N1,LRP428d,A,432.411,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
555,N1,LRP429a,A,432.62,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
556,N1,LRP429b,A,432.865,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
557,N1,LRP429c,A,432.924,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
558,N1,LRP429d,A,433.178,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
559,N1,LRP429f,A,433.441,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
560,N1,LRP430a,A,433.665,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
561,N1,LRP430b,A,433.826,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
562,N1,LRP430c,A,434.124,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
563,N1,LRP430d,C,434.37,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
564,N1,LRP431a,A,434.573,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
565,N1,LRP431b,A,434.831,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
566,N1,LRP431c,B,435.013,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
567,N1,LRP431d,C,435.22,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
568,N1,LRP432a,A,435.748,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
569,N1,LRP432b,B,436.388,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
570,N1,LRP433a,C,436.6,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
571,N1,LRP433b,B,436.789,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
572,N1,LRP433c,B,437.063,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
573,N1,LRP433d,C,437.484,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
574,N1,LRP434a,C,437.961,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
575,N1,LRP434b,C,438.506,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
576,N1,LRP435a,C,439.007,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
577,N1,LRP435b,C,439.235,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
578,N1,LRP435c,A,439.579,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
579,N1,LRP436a,B,440.028,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
580,N1,LRP437a,A,440.724,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
581,N1,LRP437b,A,440.977,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
582,N1,LRP438a,A,441.666,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
583,N1,LRP438b,A,441.974,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
584,N1,LRP438c,A,442.161,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
585,N1,LRP439a,B,443.024,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
586,N1,LRP439c,B,443.564,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
587,N1,LRP440a,C,444.315,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
588,N1,LRP441a,C,445.478,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
589,N1,LRP442a,C,446.435,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
590,N1,LRP443a,A,446.71,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
591,N1,LRP443c,A,447.084,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
592,N1,LRP443d,B,447.401,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
593,N1,LRP444a,A,447.893,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
594,N1,LRP444b,B,448.054,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
595,N1,LRP444c,A,448.391,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
596,N1,LRP444d,A,448.481,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
597,N1,LRP444e,A,448.581,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
598,N1,LRP445a,A,448.926,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
599,N1,LRP445b,B,449.101,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
600,N1,LRP445d,A,449.439,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
601,N1,LRP446a,A,449.7,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
602,N1,LRP446b,A,450.446,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
603,N1,LRP446d,A,450.599,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
604,N1,LRP447a,A,450.759,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
605,N1,LRP447b,A,450.943,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
606,N1,LRP447c,C,451.328,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
607,N1,LRP448a,B,451.984,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
608,N1,LRP448c,A,452.561,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
609,N1,LRP449a,A,452.624,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
610,N1,LRP449c,A,452.793,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
611,N1,LRP449d,C,453.05,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
612,N1,LRP449f,D,453.372,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
613,N1,LRP450a,B,453.95,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
614,N1,LRP450c,A,454.219,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
615,N1,LRP450d,A,454.33,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
616,N1,LRP450e,A,454.498,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
617,N1,LRP451a,B,454.673,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
618,N1,LRP451b,A,454.769,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
619,N1,LRP451c,A,455.062,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
620,N1,LRP451e,A,455.206,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
621,N1,LRP451f,A,455.366,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
622,N1,LRP451h,A,455.447,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
623,N1,LRP451i,A,455.496,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
624,N1,LRP452a,A,455.688,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
625,N1,LRP452c,A,455.765,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
626,N1,LRP452d,A,455.975,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
627,N1,LRP452e,A,456.064,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
628,N1,LRP452f,A,456.164,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
629,N1,LRP452h,A,456.287,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
630,N1,LRP452i,A,456.359,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
631,N1,LRP452j,A,456.549,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
632,N1,LRP453a,A,457.365,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
633,N1,LRP454a,A,457.751,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
634,N1,LRP454b,A,458.213,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
635,N1,LRP455a,B,458.799,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
636,N1,LRP456a,A,459.681,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
637,N1,LRP456b,C,459.866,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
638,N1,LRP456c,C,460.113,2.0,3.0,56.875,17.125,16.125,25.0,71.0,16.375,17.75,309.5,52.375,12.125,130.25,0.0,585.125,142.375,727.5
